Frequency (Hz)	Level (dB)
1386.199951	-66.814331
1386.872864	-65.627731
1387.545776	-64.938957
1388.218689	-65.751251
1388.891602	-65.913055
1389.564514	-64.378410
1390.237427	-66.274841
1390.910339	-65.640663
1391.583252	-64.267227
1392.256165	-65.787231
1392.929077	-65.683067
1393.601990	-64.965378
1394.274902	-66.227943
1394.947815	-66.771378
1395.620728	-65.479340
1396.293640	-66.668839
1396.966553	-65.815010
1397.639465	-66.664780
1398.312378	-66.342468
1398.985291	-66.695297
1399.658203	-65.128517
1400.331116	-65.163101
1401.004028	-64.623062
1401.676941	-68.136681
1402.349854	-65.114891
1403.022766	-67.349510
1403.695679	-65.816315
1404.368591	-68.998932
1405.041504	-66.750252
1405.714417	-66.315865
1406.387329	-64.887512
1407.060242	-65.809967
1407.733154	-65.994606
1408.406067	-67.073174
1409.078979	-66.950012
1409.751892	-65.847702
1410.424805	-65.955704
1411.097717	-68.703003
1411.770630	-68.096451
1412.443542	-67.491173
1413.116455	-66.236206
1413.789368	-67.885696
1414.462280	-64.793823
1415.135193	-67.086494
1415.808105	-65.753174
1416.481018	-65.799088
1417.153931	-68.011070
1417.826843	-67.522057
1418.499756	-67.365471
1419.172668	-67.079582
1419.845581	-65.795097
1420.518494	-66.025764
1421.191406	-67.912941
1421.864319	-68.557518
1422.537231	-66.473129
1423.210144	-67.335129
1423.883057	-67.559883
1424.555969	-66.355949
1425.228882	-67.075279
1425.901794	-66.195274
1426.574707	-63.954060
1427.247620	-68.294495
1427.920532	-69.472511
1428.593445	-68.669136
1429.266357	-68.308105
1429.939270	-67.653389
1430.612183	-66.546196
1431.285095	-68.932899
1431.958008	-67.960602
1432.630920	-68.339783
1433.303833	-68.357994
1433.976746	-67.944138
1434.649658	-66.949547
1435.322571	-66.877113
1435.995483	-67.691963
1436.668396	-66.890167
1437.341309	-68.375626
1438.014221	-67.367012
1438.687134	-65.769745
1439.360046	-67.932007
1440.032959	-67.800980
1440.705872	-67.669266
1441.378784	-67.186668
1442.051697	-68.086189
1442.724609	-67.545250
1443.397522	-68.401718
1444.070435	-66.357193
1444.743347	-66.915787
1445.416260	-67.136299
1446.089172	-66.669586
1446.762085	-66.787231
1447.434998	-68.539536
1448.107910	-66.358124
1448.780823	-66.747047
1449.453735	-68.053604
1450.126648	-67.248344
1450.799561	-66.224754
1451.472473	-67.050919
1452.145386	-65.754692
1452.818298	-68.464691
1453.491211	-66.357674
1454.164124	-68.433716
1454.837036	-66.024948
1455.509949	-67.242569
1456.182861	-66.966873
1456.855774	-65.989571
1457.528687	-65.185822
1458.201599	-67.773521
1458.874512	-67.444496
1459.547424	-64.863472
1460.220337	-66.987282
1460.893250	-66.653099
1461.566162	-69.650734
1462.239075	-67.162590
1462.911987	-67.144707
1463.584900	-66.219696
1464.257812	-65.486603
1464.930725	-67.446602
1465.603638	-67.180313
1466.276550	-66.611206
1466.949463	-66.540131
1467.622375	-67.008789
1468.295288	-67.989716
1468.968201	-66.258987
1469.641113	-65.752975
1470.314026	-68.442787
1470.986938	-66.484833
1471.659851	-66.185394
1472.332764	-67.050842
1473.005676	-65.487762
1473.678589	-64.309174
1474.351501	-66.308830
1475.024414	-66.186798
1475.697327	-68.344803
1476.370239	-66.615135
1477.043152	-66.943771
1477.716064	-65.444923
1478.388977	-66.249832
1479.061890	-65.758530
1479.734802	-67.296051
1480.407715	-66.478142
1481.080627	-67.652275
1481.753540	-66.654457
1482.426453	-65.488335
1483.099365	-65.764885
1483.772278	-66.790764
1484.445190	-66.864166
1485.118103	-64.673637
1485.791016	-65.594894
1486.463928	-63.487766
1487.136841	-64.633011
1487.809753	-65.124840
1488.482666	-65.379135
1489.155579	-65.754250
1489.828491	-65.981934
1490.501404	-65.329338
1491.174316	-64.858131
1491.847229	-65.360252
1492.520142	-66.041763
1493.193054	-62.960999
1493.865967	-63.202888
1494.538879	-66.083771
1495.211792	-64.610008
1495.884705	-64.310928
1496.557617	-61.854290
1497.230530	-65.793968
1497.903442	-63.886349
1498.576355	-62.716602
1499.249268	-64.738976
1499.922180	-64.326363
1500.595093	-63.567547
1501.268005	-61.561951
1501.940918	-63.093163
1502.613831	-63.396988
1503.286743	-64.452827
1503.959656	-64.570717
1504.632568	-63.132019
1505.305481	-61.949448
1505.978394	-62.119431
1506.651306	-61.440216
1507.324219	-63.303055
1507.997131	-62.144238
1508.670044	-61.853340
1509.342957	-62.903656
1510.015869	-62.776051
1510.688782	-63.811340
1511.361694	-62.622013
1512.034607	-62.715683
1512.707520	-62.333839
1513.380432	-61.872246
1514.053345	-61.097454
1514.726257	-60.517189
1515.399170	-60.964298
1516.072083	-61.764328
1516.744995	-60.211468
1517.417908	-59.286217
1518.090820	-60.550293
1518.763733	-60.276871
1519.436646	-59.069801
1520.109558	-61.741428
1520.782471	-60.957581
1521.455383	-60.212547
1522.128296	-60.047352
1522.801208	-59.862488
1523.474121	-60.249058
1524.147034	-59.625118
1524.819946	-60.410740
1525.492859	-59.477730
1526.165771	-59.562458
1526.838684	-58.380714
1527.511597	-57.409363
1528.184509	-55.476486
1528.857422	-56.011478
1529.530334	-56.166462
1530.203247	-55.053471
1530.876160	-57.874531
1531.549072	-54.409153
1532.221985	-54.622726
1532.894897	-56.153839
1533.567810	-56.122707
1534.240723	-53.747726
1534.913635	-55.664246
1535.586548	-54.294624
1536.259460	-53.757500
1536.932373	-53.765091
1537.605286	-54.679550
1538.278198	-53.854000
1538.951111	-52.799435
1539.624023	-54.425499
1540.296936	-54.535320
1540.969849	-53.491802
1541.642761	-54.177505
1542.315674	-54.171638
1542.988586	-55.451210
1543.661499	-51.733311
1544.334412	-50.917320
1545.007324	-51.224644
1545.680237	-52.853172
1546.353149	-50.457230
1547.026062	-50.552811
1547.698975	-52.837570
1548.371887	-50.326847
1549.044800	-50.863220
1549.717712	-52.069328
1550.390625	-51.503670
1551.063538	-50.647224
1551.736450	-50.880611
1552.409363	-51.651604
1553.082275	-50.829636
1553.755188	-52.801884
1554.428101	-50.963860
1555.101013	-52.389698
1555.773926	-53.022202
1556.446838	-51.212337
1557.119751	-53.380276
1557.792664	-52.103287
1558.465576	-51.278893
1559.138489	-52.886738
1559.811401	-51.686657
1560.484314	-52.334690
1561.157227	-54.084084
1561.830139	-52.933758
1562.503052	-54.622852
1563.175964	-54.257919
1563.848877	-54.302460
1564.521790	-55.680367
1565.194702	-53.614357
1565.867615	-52.291569
1566.540527	-54.324207
1567.213440	-55.528740
1567.886353	-55.045696
1568.559265	-54.347340
1569.232178	-57.148911
1569.905090	-57.105270
1570.578003	-55.779652
1571.250916	-55.367191
1571.923828	-56.955154
1572.596741	-55.781460
1573.269653	-57.092625
1573.942566	-57.706917
1574.615479	-55.034744
1575.288391	-56.046070
1575.961304	-55.990501
1576.634216	-57.744789
1577.307129	-57.003109
1577.980042	-58.991913
1578.652954	-56.974815
1579.325867	-59.572571
1579.998779	-58.592525
1580.671692	-58.969677
1581.344604	-60.864841
1582.017517	-57.958633
1582.690430	-58.352165
1583.363342	-60.340450
1584.036255	-59.194988
1584.709167	-59.127888
1585.382080	-60.075050
1586.054993	-61.113594
1586.727905	-60.608391
1587.400818	-60.334789
1588.073730	-60.707878
1588.746643	-61.001945
1589.419556	-60.817169
1590.092468	-60.580746
1590.765381	-59.714283
1591.438293	-61.082321
1592.111206	-60.682316
1592.784119	-59.851299
1593.457031	-62.103970
1594.129944	-62.782066
1594.802856	-62.778225
1595.475769	-62.618355
1596.148682	-64.119156
1596.821594	-64.138641
1597.494507	-62.452530
1598.167419	-64.055092
1598.840332	-64.543739
1599.513245	-61.517067
1600.186157	-64.083649
1600.859070	-63.419098
1601.531982	-62.828865
1602.204895	-61.863014
1602.877808	-63.065971
1603.550720	-63.780663
1604.223633	-64.416313
1604.896545	-64.696724
1605.569458	-63.833527
1606.242371	-62.985088
1606.915283	-64.721321
1607.588196	-64.520035
1608.261108	-64.162262
1608.934021	-63.873524
1609.606934	-62.384937
1610.279846	-63.942219
1610.952759	-63.118561
1611.625671	-63.484238
1612.298584	-64.108559
1612.971497	-64.146866
1613.644409	-66.317757
1614.317322	-65.543869
1614.990234	-64.562752
1615.663147	-65.999458
1616.336060	-64.567314
1617.008972	-64.412697
1617.681885	-64.771721
1618.354797	-64.075806
1619.027710	-64.358772
1619.700623	-65.314568
1620.373535	-66.704292
1621.046448	-64.608940
1621.719360	-64.402649
1622.392273	-64.151756
1623.065186	-66.339348
1623.738098	-66.302521
1624.411011	-63.417110
1625.083923	-63.809265
1625.756836	-65.224419
1626.429749	-66.295700
1627.102661	-65.292198
1627.775574	-65.278610
1628.448486	-67.492844
1629.121399	-64.712051
1629.794312	-63.804546
1630.467224	-64.612709
1631.140137	-64.695831
1631.813049	-64.740211
1632.485962	-64.051804
1633.158875	-65.800827
1633.831787	-63.882641
1634.504700	-66.080002
1635.177612	-63.452744
1635.850525	-64.912514
1636.523438	-66.595703
1637.196350	-66.592651
1637.869263	-65.624237
1638.542175	-65.921280
1639.215088	-65.069084
1639.888000	-68.428345
1640.560913	-64.634010
1641.233826	-66.710373
1641.906738	-65.011459
1642.579651	-65.279457
1643.252563	-66.985168
1643.925476	-65.325668
1644.598389	-67.100311
1645.271301	-64.909096
1645.944214	-65.880028
1646.617126	-65.680298
1647.290039	-66.648941
1647.962952	-66.223160
1648.635864	-65.710594
1649.308777	-65.026382
1649.981689	-67.153938
1650.654602	-65.846222
1651.327515	-64.517311
1652.000427	-66.074646
1652.673340	-65.060638
1653.346252	-66.368942
1654.019165	-66.802742
1654.692078	-65.904373
1655.364990	-68.409950
1656.037903	-66.529381
1656.710815	-63.991016
1657.383728	-66.120102
1658.056641	-65.910080
1658.729553	-67.388817
1659.402466	-65.974892
1660.075378	-66.705894
1660.748291	-65.316689
1661.421204	-65.536621
1662.094116	-65.151207
1662.767029	-68.000443
1663.439941	-64.294846
1664.112854	-65.961197
1664.785767	-65.621780
1665.458679	-66.971115
1666.131592	-66.156326
1666.804504	-65.488258
1667.477417	-64.909218
1668.150330	-64.642235
1668.823242	-66.318619
1669.496155	-66.279419
1670.169067	-65.719513
1670.841980	-67.117096
1671.514893	-65.579742
1672.187805	-66.362701
1672.860718	-64.861687
1673.533630	-63.768166
1674.206543	-66.897682
1674.879456	-65.721077
1675.552368	-63.542381
1676.225281	-65.101044
1676.898193	-65.961502
1677.571106	-66.738182
1678.244019	-67.050850
1678.916931	-65.767860
1679.589844	-65.248260
1680.262756	-66.077896
1680.935669	-67.688133
1681.608582	-66.912033
1682.281494	-65.217445
1682.954407	-64.074844
1683.627319	-65.864380
1684.300232	-66.133072
1684.973145	-64.557083
1685.646057	-66.380913
1686.318970	-67.598671
1686.991882	-66.769730
1687.664795	-66.008583
1688.337708	-63.537506
1689.010620	-64.090675
1689.683533	-64.149796
1690.356445	-67.202309
1691.029358	-66.090218
1691.702271	-62.838501
1692.375183	-63.680569
1693.048096	-65.156654
1693.721008	-65.114113
1694.393921	-63.820808
1695.066833	-64.429230
1695.739746	-63.754280
1696.412659	-64.099861
1697.085571	-64.139511
1697.758484	-64.126900
1698.431396	-62.137390
1699.104309	-64.004845
1699.777222	-65.972183
1700.450134	-65.142815
1701.123047	-63.428303
1701.795959	-64.395119
1702.468872	-63.751026
1703.141785	-63.266869
1703.814697	-64.523613
1704.487610	-63.793041
1705.160522	-63.097549
1705.833435	-62.259483
1706.506348	-64.707191
1707.179260	-64.476120
1707.852173	-63.922562
1708.525085	-64.742615
1709.197998	-62.406780
1709.870911	-62.940937
1710.543823	-63.527271
1711.216736	-62.406532
1711.889648	-62.375271
1712.562561	-64.552521
1713.235474	-67.358612
1713.908386	-65.246132
1714.581299	-64.637894
1715.254211	-62.140396
1715.927124	-62.154938
1716.600037	-59.977760
1717.272949	-60.142437
1717.945862	-61.524429
1718.618774	-61.685783
1719.291687	-59.714489
1719.964600	-61.823254
1720.637512	-60.915665
1721.310425	-61.839851
1721.983337	-60.924984
1722.656250	-60.955582
1723.329163	-60.487465
1724.002075	-60.532425
1724.674988	-60.326378
1725.347900	-61.781948
1726.020813	-63.338223
1726.693726	-61.443817
1727.366638	-59.810612
1728.039551	-60.201447
1728.712463	-61.505150
1729.385376	-60.564426
1730.058289	-60.346741
1730.731201	-59.576988
1731.404114	-60.312519
1732.077026	-60.730801
1732.749939	-60.861332
1733.422852	-59.446621
1734.095764	-58.735542
1734.768677	-58.447357
1735.441589	-61.191681
1736.114502	-59.440624
1736.787415	-60.988102
1737.460327	-60.285751
1738.133240	-59.849903
1738.806152	-57.577988
1739.479065	-58.582882
1740.151978	-57.996384
1740.824890	-58.160290
1741.497803	-58.040031
1742.170715	-56.532646
1742.843628	-57.234818
1743.516541	-58.174343
1744.189453	-59.285862
1744.862366	-57.496906
1745.535278	-56.312126
1746.208191	-56.617161
1746.881104	-55.484428
1747.554016	-56.030525
1748.226929	-57.291473
1748.899841	-56.943981
1749.572754	-55.500828
1750.245667	-56.499012
1750.918579	-56.000401
1751.591492	-55.993168
1752.264404	-56.193703
1752.937317	-56.430843
1753.610229	-53.920696
1754.283142	-55.348942
1754.956055	-54.301426
1755.628967	-56.659401
1756.301880	-55.271667
1756.974792	-54.334839
1757.647705	-52.670101
1758.320618	-51.476360
1758.993530	-53.477684
1759.666443	-53.148502
1760.339355	-52.184269
1761.012268	-51.937756
1761.685181	-49.926041
1762.358093	-50.226109
1763.031006	-51.347706
1763.703918	-52.897751
1764.376831	-51.055138
1765.049744	-50.787621
1765.722656	-52.418900
1766.395569	-48.972935
1767.068481	-49.589973
1767.741394	-49.418953
1768.414307	-47.948704
1769.087219	-50.559525
1769.760132	-47.934551
1770.433044	-48.014828
1771.105957	-48.692604
1771.778870	-49.655525
1772.451782	-47.794056
1773.124695	-48.004101
1773.797607	-49.967453
1774.470520	-50.709095
1775.143433	-48.545876
1775.816345	-49.452873
1776.489258	-47.539455
1777.162170	-48.934959
1777.835083	-50.132278
1778.507996	-49.589550
1779.180908	-53.142696
1779.853821	-51.115929
1780.526733	-52.394688
1781.199646	-49.919235
1781.872559	-50.023525
1782.545471	-50.592827
1783.218384	-52.070530
1783.891296	-52.563442
1784.564209	-52.002377
1785.237122	-53.911461
1785.910034	-51.835083
1786.582947	-55.326359
1787.255859	-51.272846
1787.928772	-52.903183
1788.601685	-54.411339
1789.274597	-53.592129
1789.947510	-53.524681
1790.620422	-54.487568
1791.293335	-53.532841
1791.966248	-53.823601
1792.639160	-55.298122
1793.312073	-55.198486
1793.984985	-55.139492
1794.657898	-54.105373
1795.330811	-55.503853
1796.003723	-56.204205
1796.676636	-56.712589
1797.349548	-55.204155
1798.022461	-55.870712
1798.695374	-58.321194
1799.368286	-56.137669
1800.041199	-57.633244
1800.714111	-59.145016
1801.387024	-55.796436
1802.059937	-57.501667
1802.732849	-56.635021
1803.405762	-56.303051
1804.078674	-58.508827
1804.751587	-60.507633
1805.424500	-57.941471
1806.097412	-58.381435
1806.770325	-56.042233
1807.443237	-58.015789
1808.116150	-57.547153
1808.789062	-58.121300
1809.461975	-61.444149
1810.134888	-60.193951
1810.807800	-59.672802
1811.480713	-57.672279
1812.153625	-57.303856
1812.826538	-57.981754
1813.499451	-59.334221
1814.172363	-58.380646
1814.845276	-58.025890
1815.518188	-61.951397
1816.191101	-59.647488
1816.864014	-61.050785
1817.536926	-60.950474
1818.209839	-61.653477
1818.882751	-59.922272
1819.555664	-65.087029
1820.228577	-62.230385
1820.901489	-61.712646
1821.574402	-60.018433
1822.247314	-61.094925
1822.920227	-59.132210
1823.593140	-61.246719
1824.266052	-60.688339
1824.938965	-62.058067
1825.611877	-60.990414
1826.284790	-63.398468
1826.957703	-61.771301
1827.630615	-60.735958
1828.303528	-61.472694
1828.976440	-62.070408
1829.649353	-61.982422
1830.322266	-62.561951
1830.995178	-61.416725
1831.668091	-62.387127
1832.341003	-62.239445
1833.013916	-62.431358
1833.686829	-61.942703
1834.359741	-62.080189
1835.032654	-60.551441
1835.705566	-61.533344
1836.378479	-63.229988
1837.051392	-59.218887
1837.724304	-60.775860
1838.397217	-61.584824
1839.070129	-62.033489
1839.743042	-62.610756
1840.415955	-65.018860
1841.088867	-62.144962
1841.761780	-60.969749
1842.434692	-62.034386
1843.107605	-62.667679
1843.780518	-61.943699
1844.453430	-62.360447
1845.126343	-61.664379
1845.799255	-61.987862
1846.472168	-61.464809
1847.145081	-61.674255
1847.817993	-62.247990
1848.490906	-62.826744
1849.163818	-62.308636
1849.836731	-62.104523
1850.509644	-62.327637
1851.182556	-62.880119
1851.855469	-64.074127
1852.528381	-62.084465
1853.201294	-63.336975
1853.874207	-61.683472
1854.547119	-63.993862
1855.220032	-60.309135
1855.892944	-62.562294
1856.565857	-63.427349
1857.238770	-64.321083
1857.911682	-62.229717
1858.584595	-63.436916
1859.257507	-63.892284
1859.930420	-62.529804
1860.603333	-63.021324
1861.276245	-62.512413
1861.949158	-63.336384
1862.622070	-61.765629
1863.294983	-62.465309
1863.967896	-64.663910
1864.640808	-63.254734
1865.313721	-63.119965
1865.986633	-62.479618
1866.659546	-62.582932
1867.332458	-62.868565
1868.005371	-62.802551
1868.678284	-63.136463
1869.351196	-63.191376
1870.024109	-64.331108
1870.697021	-62.936249
1871.369934	-61.782459
1872.042847	-60.845562
1872.715759	-61.569080
1873.388672	-64.162140
1874.061584	-65.774399
1874.734497	-61.612232
1875.407410	-61.878033
1876.080322	-63.906815
1876.753235	-61.679829
1877.426147	-61.852051
1878.099060	-63.206017
1878.771973	-64.278801
1879.444885	-61.778831
1880.117798	-64.306839
1880.790710	-63.834888
1881.463623	-61.466812
1882.136536	-64.117889
1882.809448	-62.841782
1883.482361	-65.104614
1884.155273	-64.921082
1884.828186	-64.235115
1885.501099	-66.257454
1886.174011	-61.193829
1886.846924	-62.585690
1887.519836	-62.362946
1888.192749	-64.472572
1888.865662	-64.984993
1889.538574	-65.498947
1890.211487	-61.842922
1890.884399	-61.635380
1891.557312	-61.208176
1892.230225	-62.608307
1892.903137	-64.091988
1893.576050	-63.591980
1894.248962	-62.436504
1894.921875	-62.541691
1895.594788	-63.192356
1896.267700	-62.713303
1896.940613	-62.747768
1897.613525	-63.411362
1898.286438	-62.943306
1898.959351	-63.825066
1899.632263	-62.514240
1900.305176	-61.258759
1900.978088	-62.113762
1901.651001	-63.050034
1902.323914	-61.540127
1902.996826	-62.959637
1903.669739	-62.760445
1904.342651	-63.712246
1905.015564	-61.491196
1905.688477	-63.187931
1906.361389	-61.797466
1907.034302	-62.189240
1907.707214	-63.098186
1908.380127	-61.728024
1909.053040	-64.119736
1909.725952	-62.821728
1910.398865	-61.874950
1911.071777	-60.183079
1911.744690	-61.462917
1912.417603	-62.675869
1913.090515	-60.909893
1913.763428	-62.354027
1914.436340	-64.459785
1915.109253	-64.178246
1915.782166	-59.978798
1916.455078	-61.264687
1917.127991	-62.791489
1917.800903	-62.113888
1918.473816	-62.763203
1919.146729	-61.673962
1919.819641	-60.161739
1920.492554	-60.356773
1921.165466	-61.685772
1921.838379	-60.497402
1922.511292	-62.295868
1923.184204	-59.748737
1923.857117	-60.616982
1924.530029	-60.894779
1925.202942	-60.656147
1925.875854	-58.558350
1926.548767	-60.553509
1927.221680	-62.343323
1927.894592	-59.629089
1928.567505	-61.527061
1929.240417	-63.547958
1929.913330	-61.049202
1930.586243	-59.751163
1931.259155	-60.373528
1931.932068	-63.071701
1932.604980	-59.896835
1933.277893	-59.835979
1933.950806	-61.066364
1934.623718	-59.347404
1935.296631	-59.950596
1935.969543	-60.077637
1936.642456	-60.483898
1937.315369	-58.971302
1937.988281	-60.685383
1938.661194	-59.135925
1939.334106	-58.113617
1940.007019	-58.060047
1940.679932	-57.151932
1941.352844	-58.415398
1942.025757	-57.934155
1942.698669	-58.325748
1943.371582	-61.048805
1944.044495	-59.399845
1944.717407	-58.812569
1945.390320	-57.587936
1946.063232	-57.517853
1946.736145	-57.441658
1947.409058	-55.604980
1948.081970	-58.924294
1948.754883	-58.862961
1949.427795	-57.639706
1950.100708	-57.928295
1950.773621	-58.333916
1951.446533	-57.543961
1952.119446	-56.476219
1952.792358	-58.450359
1953.465271	-58.502174
1954.138184	-58.131790
1954.811096	-58.101856
1955.484009	-57.755219
1956.156921	-55.327320
1956.829834	-57.355156
1957.502747	-56.099171
1958.175659	-56.178997
1958.848572	-54.918816
1959.521484	-55.120739
1960.194397	-58.338207
1960.867310	-53.964165
1961.540222	-57.336689
1962.213135	-55.280449
1962.886047	-53.610451
1963.558960	-55.186749
1964.231873	-53.934063
1964.904785	-55.035099
1965.577698	-54.090805
1966.250610	-54.286625
1966.923523	-54.668488
1967.596436	-53.642273
1968.269348	-51.352493
1968.942261	-54.713818
1969.615173	-56.051514
1970.288086	-52.376881
1970.960999	-52.401192
1971.633911	-55.316002
1972.306824	-54.692791
1972.979736	-51.556759
1973.652649	-51.632500
1974.325562	-51.839863
1974.998474	-52.509464
1975.671387	-52.271862
1976.344299	-50.121597
1977.017212	-50.697788
1977.690125	-51.482170
1978.363037	-50.852898
1979.035950	-52.223537
1979.708862	-50.537601
1980.381775	-48.894615
1981.054688	-51.244564
1981.727600	-51.558006
1982.400513	-49.259262
1983.073425	-48.015869
1983.746338	-49.933170
1984.419250	-49.490788
1985.092163	-48.792870
1985.765076	-47.339432
1986.437988	-47.062439
1987.110901	-47.080021
1987.783813	-47.593552
1988.456726	-47.603142
1989.129639	-48.753258
1989.802551	-48.336842
1990.475464	-47.828590
1991.148376	-47.290092
1991.821289	-47.732227
1992.494202	-48.594868
1993.167114	-45.776722
1993.840027	-46.419128
1994.512939	-45.433296
1995.185852	-49.982456
1995.858765	-47.042530
1996.531677	-47.250824
1997.204590	-46.651474
1997.877502	-47.468281
1998.550415	-47.546822
1999.223328	-48.142757
1999.896240	-47.604046
2000.569153	-47.454720
2001.242065	-47.745899
2001.914978	-47.144756
2002.587891	-48.687588
2003.260803	-49.080845
2003.933716	-47.758823
2004.606628	-49.170330
2005.279541	-49.601524
2005.952454	-48.346863
2006.625366	-50.698818
2007.298279	-51.285904
2007.971191	-49.636631
2008.644104	-50.625481
2009.317017	-52.564472
2009.989929	-49.735069
2010.662842	-50.351254
2011.335754	-53.224453
2012.008667	-51.162876
2012.681580	-51.046368
2013.354492	-52.280190
2014.027405	-52.647312
2014.700317	-52.093498
2015.373230	-50.800346
2016.046143	-51.130791
2016.719055	-52.003010
2017.391968	-53.795002
2018.064880	-54.972775
2018.737793	-55.668121
2019.410706	-53.125134
2020.083618	-53.443142
2020.756531	-54.408730
2021.429443	-54.175415
2022.102356	-52.452328
2022.775269	-53.899006
2023.448181	-54.532997
2024.121094	-55.091251
2024.794006	-54.384613
2025.466919	-53.394066
2026.139832	-56.152203
2026.812744	-53.949295
2027.485657	-56.264061
2028.158569	-53.466564
2028.831482	-54.948757
2029.504395	-55.714424
2030.177307	-55.840893
2030.850220	-56.371899
2031.523132	-57.077930
2032.196045	-55.825729
2032.868958	-55.003792
2033.541870	-54.622940
2034.214783	-56.363041
2034.887695	-56.537483
2035.560608	-55.866848
2036.233521	-56.682129
2036.906433	-56.164772
2037.579346	-58.197063
2038.252258	-57.318245
2038.925171	-57.001316
2039.598083	-58.559765
2040.270996	-57.605049
2040.943909	-57.367264
2041.616821	-58.535797
2042.289734	-57.824688
2042.962646	-58.805550
2043.635559	-57.681175
2044.308472	-56.883385
2044.981384	-58.222908
2045.654297	-57.336411
2046.327209	-59.518616
2047.000122	-58.666622
2047.673035	-56.819363
2048.345947	-57.010761
2049.018860	-58.712646
2049.691772	-59.199848
2050.364685	-58.403294
2051.037598	-60.680412
2051.710510	-59.980377
2052.383423	-61.398964
2053.056335	-58.152779
2053.729248	-58.288582
2054.402161	-59.643246
2055.075073	-58.127216
2055.747986	-57.857227
2056.420898	-58.738297
2057.093811	-57.443008
2057.766724	-60.562298
2058.439636	-59.861427
2059.112549	-61.244434
2059.785461	-57.278484
2060.458374	-59.273090
2061.131287	-61.359570
2061.804199	-60.284801
2062.477112	-60.376247
2063.150024	-60.005672
2063.822937	-59.620846
2064.495850	-59.773079
2065.168762	-60.199455
2065.841675	-58.892651
2066.514587	-58.866798
2067.187500	-60.660187
2067.860413	-60.462784
2068.533325	-59.833305
2069.206238	-60.532921
2069.879150	-59.693993
2070.552063	-61.158710
2071.224976	-59.668640
2071.897888	-58.875015
2072.570801	-58.664864
2073.243713	-59.723026
2073.916626	-60.777882
2074.589539	-60.328518
2075.262451	-60.459915
2075.935364	-61.939323
2076.608276	-59.319901
2077.281189	-59.435825
2077.954102	-60.049976
2078.627014	-60.232079
2079.299927	-60.824604
2079.972839	-60.460964
2080.645752	-59.496841
2081.318665	-58.876755
2081.991577	-60.016026
2082.664490	-60.715370
2083.337402	-60.569508
2084.010315	-60.933693
2084.683228	-61.139355
2085.356140	-60.716114
2086.029053	-60.939243
2086.701965	-59.291382
2087.374878	-60.762211
2088.047791	-60.394905
2088.720703	-61.803211
2089.393616	-60.221809
2090.066528	-60.739555
2090.739441	-60.981098
2091.412354	-58.648464
2092.085266	-60.108337
2092.758179	-60.405670
2093.431091	-60.343811
2094.104004	-63.016827
2094.776917	-60.981777
2095.449829	-59.725891
2096.122742	-58.506073
2096.795654	-58.984493
2097.468567	-60.684036
2098.141479	-59.808609
2098.814392	-62.490108
2099.487305	-60.626194
2100.160217	-60.320477
2100.833130	-59.137821
2101.506042	-58.599438
2102.178955	-60.855682
2102.851868	-60.459949
2103.524780	-62.168873
2104.197693	-60.433239
2104.870605	-58.340263
2105.543518	-59.650654
2106.216431	-61.095901
2106.889343	-57.968369
2107.562256	-60.447712
2108.235168	-60.333096
2108.908081	-60.068542
2109.580994	-61.167904
2110.253906	-59.149963
2110.926819	-58.727570
2111.599731	-58.924423
2112.272644	-58.981304
2112.945557	-60.216866
2113.618469	-58.747002
2114.291382	-60.612553
2114.964294	-61.409252
2115.637207	-58.823162
2116.310120	-62.556946
2116.983032	-62.225513
2117.655945	-59.077171
2118.328857	-57.958103
2119.001770	-61.540852
2119.674683	-60.029022
2120.347595	-61.604607
2121.020508	-59.200657
2121.693420	-60.274475
2122.366333	-58.608959
2123.039246	-59.408100
2123.712158	-59.411312
2124.385071	-59.743591
2125.057983	-60.781456
2125.730896	-58.843445
2126.403809	-58.571346
2127.076721	-60.991997
2127.749634	-59.446594
2128.422546	-59.699818
2129.095459	-60.597275
2129.768372	-58.308262
2130.441284	-57.936901
2131.114197	-57.601749
2131.787109	-60.428089
2132.460022	-59.807365
2133.132935	-59.888168
2133.805847	-62.614197
2134.478760	-59.932411
2135.151672	-58.376144
2135.824585	-58.190559
2136.497498	-59.827095
2137.170410	-58.839329
2137.843323	-59.017277
2138.516235	-58.176086
2139.189148	-57.186619
2139.862061	-59.159069
2140.534973	-58.333927
2141.207886	-57.268383
2141.880798	-59.242325
2142.553711	-59.024536
2143.226624	-57.899948
2143.899536	-59.356403
2144.572449	-59.483288
2145.245361	-59.794167
2145.918274	-58.669147
2146.591187	-57.553143
2147.264099	-56.347221
2147.937012	-58.742638
2148.609924	-57.221703
2149.282837	-58.171215
2149.955750	-61.111267
2150.628662	-59.689354
2151.301575	-58.152477
2151.974487	-59.209717
2152.647400	-58.844154
2153.320312	-59.027260
2153.993225	-57.789394
2154.666138	-56.708206
2155.339050	-58.491871
2156.011963	-57.302990
2156.684875	-55.929913
2157.357788	-55.772243
2158.030701	-56.272934
2158.703613	-55.934200
2159.376526	-54.547707
2160.049438	-55.316479
2160.722351	-57.023731
2161.395264	-59.382942
2162.068176	-55.720581
2162.741089	-54.902744
2163.414001	-55.927341
2164.086914	-54.938572
2164.759827	-57.996769
2165.432739	-53.078197
2166.105652	-55.462852
2166.778564	-56.032166
2167.451477	-55.517445
2168.124390	-54.010712
2168.797302	-55.284027
2169.470215	-53.767578
