Frequency (Hz)	Level (dB)
1397.639465	-63.794277
1398.312378	-62.568890
1398.985291	-63.463375
1399.658203	-61.753384
1400.331116	-62.666752
1401.004028	-62.236431
1401.676941	-63.400642
1402.349854	-61.669933
1403.022766	-62.554180
1403.695679	-61.214828
1404.368591	-65.088478
1405.041504	-62.934704
1405.714417	-62.712849
1406.387329	-61.078079
1407.060242	-61.229736
1407.733154	-61.831467
1408.406067	-63.103149
1409.078979	-61.981262
1409.751892	-62.284466
1410.424805	-61.935719
1411.097717	-64.125046
1411.770630	-63.035595
1412.443542	-64.571388
1413.116455	-61.775478
1413.789368	-62.447426
1414.462280	-60.524063
1415.135193	-62.260380
1415.808105	-62.812004
1416.481018	-62.201363
1417.153931	-62.096275
1417.826843	-61.457798
1418.499756	-61.211807
1419.172668	-62.049530
1419.845581	-61.267830
1420.518494	-60.638870
1421.191406	-62.204617
1421.864319	-62.507763
1422.537231	-61.143284
1423.210144	-60.509445
1423.883057	-61.770161
1424.555969	-61.034603
1425.228882	-61.236755
1425.901794	-59.860294
1426.574707	-58.760681
1427.247620	-61.278172
1427.920532	-60.985756
1428.593445	-61.002670
1429.266357	-61.279179
1429.939270	-59.925220
1430.612183	-58.724545
1431.285095	-59.318920
1431.958008	-58.655926
1432.630920	-59.520195
1433.303833	-60.339813
1433.976746	-59.428005
1434.649658	-59.660427
1435.322571	-58.232082
1435.995483	-59.115555
1436.668396	-59.374821
1437.341309	-59.940907
1438.014221	-57.510448
1438.687134	-57.356724
1439.360046	-57.299450
1440.032959	-57.325096
1440.705872	-58.112141
1441.378784	-57.443974
1442.051697	-57.544407
1442.724609	-56.773254
1443.397522	-57.542465
1444.070435	-56.048870
1444.743347	-55.775738
1445.416260	-55.901424
1446.089172	-54.948341
1446.762085	-55.593597
1447.434998	-55.390614
1448.107910	-54.696003
1448.780823	-53.986580
1449.453735	-54.578972
1450.126648	-53.488838
1450.799561	-52.524361
1451.472473	-53.985050
1452.145386	-53.141846
1452.818298	-53.368305
1453.491211	-51.153442
1454.164124	-53.193043
1454.837036	-51.464733
1455.509949	-52.675140
1456.182861	-50.872700
1456.855774	-50.559570
1457.528687	-49.326675
1458.201599	-50.861217
1458.874512	-51.329208
1459.547424	-49.033054
1460.220337	-49.081253
1460.893250	-48.327648
1461.566162	-48.734814
1462.239075	-46.137012
1462.911987	-47.131008
1463.584900	-46.096195
1464.257812	-44.478539
1464.930725	-45.476421
1465.603638	-44.725578
1466.276550	-44.421265
1466.949463	-44.145935
1467.622375	-44.657120
1468.295288	-44.465202
1468.968201	-43.574589
1469.641113	-43.766632
1470.314026	-46.174332
1470.986938	-45.537033
1471.659851	-46.743435
1472.332764	-46.080643
1473.005676	-45.335121
1473.678589	-46.890743
1474.351501	-47.423420
1475.024414	-48.125523
1475.697327	-49.352055
1476.370239	-48.792389
1477.043152	-50.405266
1477.716064	-50.495117
1478.388977	-50.197075
1479.061890	-50.879139
1479.734802	-51.786129
1480.407715	-51.837032
1481.080627	-51.899075
1481.753540	-53.825253
1482.426453	-54.180122
1483.099365	-52.739311
1483.772278	-52.097919
1484.445190	-53.691502
1485.118103	-52.537251
1485.791016	-54.756145
1486.463928	-53.212711
1487.136841	-54.344482
1487.809753	-55.023060
1488.482666	-54.496281
1489.155579	-56.685585
1489.828491	-56.113335
1490.501404	-57.331711
1491.174316	-57.044632
1491.847229	-56.517632
1492.520142	-58.149281
1493.193054	-56.489033
1493.865967	-56.068645
1494.538879	-57.894669
1495.211792	-57.781685
1495.884705	-56.235523
1496.557617	-56.065098
1497.230530	-57.890484
1497.903442	-58.067875
1498.576355	-57.799385
1499.249268	-57.988243
1499.922180	-59.140961
1500.595093	-57.927071
1501.268005	-58.628544
1501.940918	-59.111237
1502.613831	-58.403919
1503.286743	-59.353611
1503.959656	-58.712997
1504.632568	-60.275471
1505.305481	-59.560669
1505.978394	-58.936020
1506.651306	-59.613533
1507.324219	-60.030239
1507.997131	-59.236782
1508.670044	-60.068577
1509.342957	-60.743160
1510.015869	-60.374538
1510.688782	-60.876740
1511.361694	-59.831348
1512.034607	-61.469097
1512.707520	-61.442501
1513.380432	-60.650536
1514.053345	-59.683754
1514.726257	-59.401196
1515.399170	-60.922791
1516.072083	-61.385429
1516.744995	-60.715179
1517.417908	-60.210857
1518.090820	-61.174072
1518.763733	-59.047649
1519.436646	-59.367901
1520.109558	-61.175514
1520.782471	-61.158218
1521.455383	-60.934814
1522.128296	-62.991188
1522.801208	-61.179836
1523.474121	-60.769295
1524.147034	-60.633915
1524.819946	-61.006981
1525.492859	-61.569183
1526.165771	-60.403259
1526.838684	-60.453278
1527.511597	-61.522255
1528.184509	-60.032307
1528.857422	-59.764637
1529.530334	-60.065346
1530.203247	-60.702450
1530.876160	-62.204678
1531.549072	-60.388947
1532.221985	-60.559074
1532.894897	-59.900482
1533.567810	-61.114052
1534.240723	-59.985901
1534.913635	-60.680283
1535.586548	-60.829193
1536.259460	-59.733242
1536.932373	-59.451210
1537.605286	-60.705170
1538.278198	-60.536152
1538.951111	-60.673519
1539.624023	-60.849281
1540.296936	-62.051075
1540.969849	-61.698917
1541.642761	-61.309723
1542.315674	-60.755341
1542.988586	-60.658287
1543.661499	-60.236679
1544.334412	-60.274170
1545.007324	-60.638321
1545.680237	-62.396965
1546.353149	-60.446457
1547.026062	-60.096512
1547.698975	-61.815128
1548.371887	-59.966419
1549.044800	-60.681217
1549.717712	-61.755814
1550.390625	-61.560734
1551.063538	-60.155922
1551.736450	-59.977631
1552.409363	-61.172764
1553.082275	-59.560886
1553.755188	-63.102325
1554.428101	-60.012924
1555.101013	-59.686100
1555.773926	-61.230904
1556.446838	-59.788750
1557.119751	-60.571957
1557.792664	-59.246719
1558.465576	-58.568581
1559.138489	-59.720005
1559.811401	-58.852795
1560.484314	-59.887447
1561.157227	-59.642765
1561.830139	-58.860493
1562.503052	-59.234360
1563.175964	-57.783298
1563.848877	-58.180382
1564.521790	-59.646656
1565.194702	-56.824970
1565.867615	-56.677502
1566.540527	-57.283146
1567.213440	-57.948414
1567.886353	-57.164417
1568.559265	-57.245182
1569.232178	-57.347198
1569.905090	-58.105652
1570.578003	-57.262722
1571.250916	-56.099239
1571.923828	-57.560211
1572.596741	-55.435059
1573.269653	-55.289864
1573.942566	-57.244343
1574.615479	-55.368637
1575.288391	-55.244251
1575.961304	-54.260773
1576.634216	-55.301563
1577.307129	-54.440105
1577.980042	-55.733051
1578.652954	-54.112148
1579.325867	-54.475864
1579.998779	-54.367954
1580.671692	-53.030552
1581.344604	-54.114075
1582.017517	-53.677418
1582.690430	-52.447723
1583.363342	-52.194149
1584.036255	-53.787006
1584.709167	-52.098728
1585.382080	-50.594925
1586.054993	-52.115818
1586.727905	-51.393246
1587.400818	-50.568123
1588.073730	-50.991867
1588.746643	-50.631516
1589.419556	-49.944733
1590.092468	-49.540466
1590.765381	-48.540298
1591.438293	-48.892464
1592.111206	-48.036369
1592.784119	-46.738140
1593.457031	-47.522030
1594.129944	-48.193890
1594.802856	-46.247673
1595.475769	-45.312321
1596.148682	-45.855408
1596.821594	-46.738827
1597.494507	-45.224495
1598.167419	-45.663380
1598.840332	-45.688370
1599.513245	-42.347477
1600.186157	-44.380005
1600.859070	-44.391296
1601.531982	-43.933624
1602.204895	-43.040462
1602.877808	-44.956829
1603.550720	-44.445461
1604.223633	-45.324245
1604.896545	-45.542511
1605.569458	-44.717388
1606.242371	-45.543518
1606.915283	-47.170116
1607.588196	-47.284809
1608.261108	-48.578678
1608.934021	-47.500603
1609.606934	-46.979759
1610.279846	-48.129883
1610.952759	-49.553066
1611.625671	-48.601826
1612.298584	-50.140862
1612.971497	-50.704273
1613.644409	-52.064724
1614.317322	-52.206768
1614.990234	-50.888306
1615.663147	-52.931736
1616.336060	-51.759140
1617.008972	-51.821796
1617.681885	-53.036804
1618.354797	-52.824535
1619.027710	-53.332329
1619.700623	-54.653770
1620.373535	-55.708179
1621.046448	-53.689358
1621.719360	-54.366909
1622.392273	-53.769859
1623.065186	-54.706814
1623.738098	-55.281647
1624.411011	-54.018703
1625.083923	-54.469154
1625.756836	-54.791893
1626.429749	-55.619251
1627.102661	-55.645977
1627.775574	-57.316395
1628.448486	-56.463001
1629.121399	-55.423038
1629.794312	-56.485092
1630.467224	-54.798473
1631.140137	-55.882351
1631.813049	-57.794636
1632.485962	-55.850723
1633.158875	-56.850079
1633.831787	-56.200558
1634.504700	-57.390125
1635.177612	-56.032822
1635.850525	-57.580372
1636.523438	-57.393520
1637.196350	-58.569729
1637.869263	-57.544380
1638.542175	-58.258011
1639.215088	-56.573917
1639.888000	-59.904850
1640.560913	-57.495380
1641.233826	-59.768223
1641.906738	-58.152287
1642.579651	-58.634655
1643.252563	-58.692383
1643.925476	-58.639763
1644.598389	-58.945801
1645.271301	-58.160686
1645.944214	-58.502579
1646.617126	-58.707378
1647.290039	-58.555874
1647.962952	-58.788086
1648.635864	-58.136745
1649.308777	-57.908749
1649.981689	-60.989426
1650.654602	-59.619675
1651.327515	-59.586056
1652.000427	-58.791920
1652.673340	-58.322876
1653.346252	-59.045349
1654.019165	-58.708481
1654.692078	-58.613937
1655.364990	-60.622761
1656.037903	-60.479362
1656.710815	-58.248829
1657.383728	-58.720467
1658.056641	-58.744747
1658.729553	-59.004910
1659.402466	-59.407665
1660.075378	-59.212231
1660.748291	-59.146950
1661.421204	-58.905468
1662.094116	-58.576187
1662.767029	-60.219555
1663.439941	-58.294403
1664.112854	-59.939911
1664.785767	-59.530865
1665.458679	-59.801003
1666.131592	-58.981728
1666.804504	-59.093834
1667.477417	-57.998035
1668.150330	-58.106281
1668.823242	-59.683662
1669.496155	-60.183414
1670.169067	-58.581844
1670.841980	-58.742798
1671.514893	-59.848991
1672.187805	-59.835701
1672.860718	-57.970798
1673.533630	-58.640450
1674.206543	-59.319752
1674.879456	-58.695435
1675.552368	-57.941059
1676.225281	-59.324898
1676.898193	-59.322018
1677.571106	-59.266090
1678.244019	-58.807468
1678.916931	-58.365158
1679.589844	-58.457481
1680.262756	-59.552315
1680.935669	-60.404755
1681.608582	-58.871857
1682.281494	-58.200516
1682.954407	-58.647659
1683.627319	-59.385666
1684.300232	-57.913696
1684.973145	-58.063835
1685.646057	-57.896381
1686.318970	-60.201160
1686.991882	-59.389427
1687.664795	-57.263367
1688.337708	-57.186481
1689.010620	-56.757538
1689.683533	-58.105118
1690.356445	-58.559536
1691.029358	-56.819759
1691.702271	-55.881123
1692.375183	-56.570801
1693.048096	-57.913883
1693.721008	-58.159084
1694.393921	-55.904995
1695.066833	-57.557976
1695.739746	-56.924973
1696.412659	-54.935135
1697.085571	-55.419170
1697.758484	-56.203003
1698.431396	-55.415154
1699.104309	-55.703072
1699.777222	-56.283279
1700.450134	-57.068401
1701.123047	-55.726120
1701.795959	-54.949600
1702.468872	-55.338131
1703.141785	-55.697926
1703.814697	-55.399620
1704.487610	-55.071571
1705.160522	-54.614017
1705.833435	-52.786964
1706.506348	-55.332600
1707.179260	-54.941235
1707.852173	-54.086330
1708.525085	-53.417263
1709.197998	-53.295986
1709.870911	-53.247379
1710.543823	-52.483604
1711.216736	-53.239613
1711.889648	-52.259300
1712.562561	-53.348667
1713.235474	-54.122250
1713.908386	-53.376511
1714.581299	-52.923740
1715.254211	-51.432880
1715.927124	-51.344563
1716.600037	-49.039883
1717.272949	-48.398544
1717.945862	-48.851299
1718.618774	-49.641735
1719.291687	-48.039593
1719.964600	-49.702885
1720.637512	-48.753605
1721.310425	-48.675735
1721.983337	-47.939537
1722.656250	-47.626255
1723.329163	-46.227131
1724.002075	-46.727661
1724.674988	-46.823376
1725.347900	-46.434296
1726.020813	-46.525486
1726.693726	-44.200596
1727.366638	-45.357830
1728.039551	-45.454533
1728.712463	-44.058159
1729.385376	-43.825905
1730.058289	-44.098850
1730.731201	-42.531574
1731.404114	-42.962280
1732.077026	-42.332184
1732.749939	-42.124378
1733.422852	-42.059032
1734.095764	-42.108158
1734.768677	-42.386173
1735.441589	-44.769871
1736.114502	-43.345600
1736.787415	-43.610291
1737.460327	-44.699265
1738.133240	-45.130173
1738.806152	-44.499458
1739.479065	-44.103020
1740.151978	-45.229603
1740.824890	-44.969654
1741.497803	-46.243061
1742.170715	-44.971172
1742.843628	-45.840405
1743.516541	-47.298920
1744.189453	-50.051029
1744.862366	-48.040329
1745.535278	-47.676865
1746.208191	-48.443295
1746.881104	-48.603249
1747.554016	-49.801960
1748.226929	-50.216690
1748.899841	-49.120304
1749.572754	-49.604752
1750.245667	-51.291573
1750.918579	-50.509148
1751.591492	-50.821835
1752.264404	-51.742546
1752.937317	-53.372063
1753.610229	-51.129910
1754.283142	-52.945549
1754.956055	-51.597038
1755.628967	-51.576820
1756.301880	-52.336788
1756.974792	-52.914677
1757.647705	-52.795868
1758.320618	-52.413307
1758.993530	-55.209209
1759.666443	-53.105919
1760.339355	-53.214916
1761.012268	-53.067242
1761.685181	-52.219158
1762.358093	-52.798328
1763.031006	-54.142178
1763.703918	-55.750912
1764.376831	-53.750862
1765.049744	-55.193829
1765.722656	-54.629868
1766.395569	-53.862339
1767.068481	-53.156914
1767.741394	-54.347080
1768.414307	-54.273323
1769.087219	-54.327393
1769.760132	-54.124653
1770.433044	-54.602119
1771.105957	-55.557575
1771.778870	-55.149380
1772.451782	-55.174545
1773.124695	-54.204430
1773.797607	-56.270985
1774.470520	-56.803547
1775.143433	-55.658318
1775.816345	-56.477592
1776.489258	-54.067257
1777.162170	-55.429607
1777.835083	-55.725441
1778.507996	-55.478046
1779.180908	-56.986687
1779.853821	-56.773624
1780.526733	-56.660648
1781.199646	-56.767986
1781.872559	-55.984138
1782.545471	-56.234394
1783.218384	-56.911945
1783.891296	-55.657482
1784.564209	-55.669731
1785.237122	-57.457451
1785.910034	-55.911907
1786.582947	-57.983700
1787.255859	-56.057346
1787.928772	-56.574146
1788.601685	-58.210163
1789.274597	-57.862202
1789.947510	-57.088581
1790.620422	-56.550049
1791.293335	-55.757679
1791.966248	-55.664173
1792.639160	-58.066002
1793.312073	-57.396370
1793.984985	-55.886429
1794.657898	-56.310997
1795.330811	-57.626385
1796.003723	-56.514503
1796.676636	-57.635509
1797.349548	-57.011898
1798.022461	-58.264008
1798.695374	-57.665829
1799.368286	-57.576771
1800.041199	-57.707798
1800.714111	-58.185928
1801.387024	-56.875961
1802.059937	-57.363880
1802.732849	-56.097088
1803.405762	-55.944099
1804.078674	-57.421211
1804.751587	-57.472004
1805.424500	-56.495167
1806.097412	-56.357147
1806.770325	-55.389286
1807.443237	-56.270115
1808.116150	-56.881390
1808.789062	-56.267593
1809.461975	-56.972012
1810.134888	-57.586510
1810.807800	-56.817089
1811.480713	-55.558105
1812.153625	-54.487240
1812.826538	-55.275982
1813.499451	-54.774673
1814.172363	-55.645111
1814.845276	-55.058575
1815.518188	-56.619450
1816.191101	-54.925369
1816.864014	-56.838154
1817.536926	-56.833881
1818.209839	-56.231876
1818.882751	-55.417957
1819.555664	-59.642719
1820.228577	-56.991440
1820.901489	-56.077827
1821.574402	-54.424011
1822.247314	-55.847031
1822.920227	-53.742100
1823.593140	-54.325920
1824.266052	-55.446144
1824.938965	-55.569855
1825.611877	-54.588013
1826.284790	-56.222599
1826.957703	-54.869606
1827.630615	-53.898022
1828.303528	-54.165001
1828.976440	-54.531593
1829.649353	-55.180447
1830.322266	-53.801533
1830.995178	-53.616070
1831.668091	-54.602798
1832.341003	-53.798252
1833.013916	-54.727398
1833.686829	-55.466190
1834.359741	-53.274197
1835.032654	-52.300247
1835.705566	-53.755939
1836.378479	-53.805752
1837.051392	-50.413139
1837.724304	-50.688843
1838.397217	-51.283020
1839.070129	-52.035896
1839.743042	-54.089134
1840.415955	-54.157852
1841.088867	-51.504353
1841.761780	-49.009487
1842.434692	-50.131004
1843.107605	-51.841133
1843.780518	-49.585918
1844.453430	-50.649689
1845.126343	-50.645115
1845.799255	-49.845341
1846.472168	-48.955860
1847.145081	-49.364960
1847.817993	-49.098690
1848.490906	-47.766140
1849.163818	-48.318451
1849.836731	-48.262100
1850.509644	-48.365803
1851.182556	-48.471455
1851.855469	-49.327442
1852.528381	-47.339848
1853.201294	-47.824661
1853.874207	-46.155018
1854.547119	-46.839664
1855.220032	-44.543617
1855.892944	-46.041878
1856.565857	-45.861214
1857.238770	-45.070721
1857.911682	-44.304466
1858.584595	-44.546856
1859.257507	-44.986629
1859.930420	-43.743034
1860.603333	-43.718941
1861.276245	-42.475773
1861.949158	-43.673634
1862.622070	-42.891926
1863.294983	-42.455704
1863.967896	-45.084644
1864.640808	-42.348236
1865.313721	-41.796406
1865.986633	-41.835499
1866.659546	-42.135307
1867.332458	-42.073277
1868.005371	-43.043518
1868.678284	-42.721565
1869.351196	-43.166187
1870.024109	-43.630959
1870.697021	-42.235626
1871.369934	-42.944992
1872.042847	-42.821602
1872.715759	-43.542107
1873.388672	-43.152630
1874.061584	-44.980743
1874.734497	-44.629372
1875.407410	-43.188438
1876.080322	-45.301456
1876.753235	-44.956818
1877.426147	-45.830948
1878.099060	-46.513771
1878.771973	-47.319233
1879.444885	-46.723057
1880.117798	-46.336266
1880.790710	-47.792850
1881.463623	-46.755714
1882.136536	-48.169838
1882.809448	-47.658653
1883.482361	-49.339066
1884.155273	-49.544147
1884.828186	-50.180141
1885.501099	-50.370327
1886.174011	-47.838833
1886.846924	-49.583988
1887.519836	-48.473412
1888.192749	-50.813442
1888.865662	-52.639122
1889.538574	-50.462856
1890.211487	-49.033302
1890.884399	-49.317368
1891.557312	-48.539948
1892.230225	-50.286629
1892.903137	-52.551933
1893.576050	-51.343430
1894.248962	-50.643024
1894.921875	-51.156979
1895.594788	-52.112236
1896.267700	-51.117378
1896.940613	-51.258972
1897.613525	-50.984001
1898.286438	-51.917885
1898.959351	-53.552940
1899.632263	-50.785713
1900.305176	-51.325016
1900.978088	-52.032066
1901.651001	-54.466785
1902.323914	-53.505203
1902.996826	-52.761971
1903.669739	-52.660606
1904.342651	-54.222813
1905.015564	-51.641884
1905.688477	-52.566265
1906.361389	-53.446175
1907.034302	-53.586788
1907.707214	-53.414753
1908.380127	-52.809837
1909.053040	-53.998035
1909.725952	-54.329563
1910.398865	-52.732258
1911.071777	-52.695477
1911.744690	-53.513348
1912.417603	-54.690720
1913.090515	-52.437851
1913.763428	-52.933514
1914.436340	-55.419094
1915.109253	-54.920635
1915.782166	-54.110340
1916.455078	-54.013958
1917.127991	-53.344410
1917.800903	-54.760368
1918.473816	-54.170391
1919.146729	-54.598598
1919.819641	-53.762524
1920.492554	-53.534565
1921.165466	-53.690136
1921.838379	-52.851776
1922.511292	-54.276836
1923.184204	-54.266266
1923.857117	-54.439056
1924.530029	-53.857887
1925.202942	-54.231892
1925.875854	-53.045090
1926.548767	-54.816929
1927.221680	-56.252983
1927.894592	-54.230930
1928.567505	-54.555435
1929.240417	-56.027054
1929.913330	-54.549091
1930.586243	-53.260647
1931.259155	-54.397812
1931.932068	-55.033527
1932.604980	-53.971531
1933.277893	-53.656063
1933.950806	-55.270844
1934.623718	-53.857910
1935.296631	-54.118801
1935.969543	-55.220444
1936.642456	-54.527561
1937.315369	-52.819073
1937.988281	-53.903236
1938.661194	-53.886959
1939.334106	-53.102150
1940.007019	-53.552139
1940.679932	-52.874954
1941.352844	-53.987511
1942.025757	-53.516064
1942.698669	-53.389828
1943.371582	-55.494938
1944.044495	-53.875130
1944.717407	-53.640594
1945.390320	-52.604893
1946.063232	-53.468220
1946.736145	-53.572857
1947.409058	-51.988789
1948.081970	-52.603184
1948.754883	-53.201851
1949.427795	-53.434280
1950.100708	-53.722801
1950.773621	-53.562134
1951.446533	-52.918606
1952.119446	-52.315136
1952.792358	-54.114700
1953.465271	-53.223068
1954.138184	-53.642292
1954.811096	-53.697086
1955.484009	-54.291523
1956.156921	-51.972748
1956.829834	-52.381710
1957.502747	-52.929913
1958.175659	-53.120579
1958.848572	-51.507774
1959.521484	-51.776245
1960.194397	-52.254677
1960.867310	-50.790462
1961.540222	-52.933735
1962.213135	-51.383797
1962.886047	-50.712204
1963.558960	-52.456520
1964.231873	-50.516193
1964.904785	-52.093304
1965.577698	-51.140862
1966.250610	-51.779900
1966.923523	-51.516876
1967.596436	-51.071999
1968.269348	-49.624069
1968.942261	-51.301132
1969.615173	-51.820778
1970.288086	-50.258625
1970.960999	-49.339611
1971.633911	-52.460724
1972.306824	-50.860149
1972.979736	-49.304310
1973.652649	-49.405315
1974.325562	-48.771065
1974.998474	-50.353676
1975.671387	-49.327610
1976.344299	-47.845242
1977.017212	-49.369385
1977.690125	-50.420921
1978.363037	-48.828384
1979.035950	-48.202324
1979.708862	-48.428261
1980.381775	-47.662270
1981.054688	-47.762775
1981.727600	-48.114464
1982.400513	-46.145710
1983.073425	-46.170486
1983.746338	-47.040798
1984.419250	-46.350342
1985.092163	-45.798138
1985.765076	-46.235912
1986.437988	-45.842587
1987.110901	-45.306667
1987.783813	-45.881599
1988.456726	-46.575222
1989.129639	-46.875687
1989.802551	-46.014748
1990.475464	-45.160328
1991.148376	-44.563999
1991.821289	-44.858067
1992.494202	-44.879967
1993.167114	-42.458057
1993.840027	-44.369797
1994.512939	-43.050713
1995.185852	-44.977478
1995.858765	-42.727234
1996.531677	-43.286259
1997.204590	-42.770275
1997.877502	-42.638676
1998.550415	-42.684994
1999.223328	-44.033813
1999.896240	-42.041748
2000.569153	-42.221790
2001.242065	-42.404545
2001.914978	-42.398876
2002.587891	-42.308933
2003.260803	-41.869350
2003.933716	-42.691181
2004.606628	-43.345581
2005.279541	-42.439087
2005.952454	-41.877789
2006.625366	-43.198669
2007.298279	-44.320442
2007.971191	-43.730648
2008.644104	-43.422722
2009.317017	-44.677490
2009.989929	-42.899265
2010.662842	-44.422745
2011.335754	-45.612122
2012.008667	-44.885372
2012.681580	-44.945400
2013.354492	-45.474792
2014.027405	-45.518177
2014.700317	-45.492798
2015.373230	-44.792828
2016.046143	-44.931705
2016.719055	-46.073277
2017.391968	-46.440174
2018.064880	-46.625526
2018.737793	-48.382107
2019.410706	-46.633476
2020.083618	-47.109783
2020.756531	-46.756321
2021.429443	-47.737537
2022.102356	-46.467850
2022.775269	-48.153671
2023.448181	-47.725788
2024.121094	-48.463692
2024.794006	-48.602703
2025.466919	-47.353947
2026.139832	-48.249619
2026.812744	-47.536461
2027.485657	-48.052887
2028.158569	-47.598827
2028.831482	-48.792698
2029.504395	-48.791233
2030.177307	-50.134804
2030.850220	-50.150700
2031.523132	-49.633476
2032.196045	-49.699646
2032.868958	-49.896893
2033.541870	-49.294739
2034.214783	-49.728184
2034.887695	-50.582920
2035.560608	-49.678101
2036.233521	-50.758240
2036.906433	-50.185219
2037.579346	-52.415909
2038.252258	-51.325111
2038.925171	-50.007771
2039.598083	-51.079987
2040.270996	-50.426067
2040.943909	-51.089245
2041.616821	-52.040531
2042.289734	-49.912884
2042.962646	-51.398521
2043.635559	-51.297665
2044.308472	-50.174644
2044.981384	-51.643127
2045.654297	-51.184650
2046.327209	-52.730862
2047.000122	-52.081455
2047.673035	-50.620541
2048.345947	-51.382874
2049.018860	-51.273190
2049.691772	-52.776367
2050.364685	-52.780052
2051.037598	-51.738377
2051.710510	-54.206760
2052.383423	-53.318962
2053.056335	-52.608002
2053.729248	-51.595470
2054.402161	-51.927261
2055.075073	-52.473083
2055.747986	-51.763695
2056.420898	-50.494209
2057.093811	-51.679699
2057.766724	-53.512459
2058.439636	-52.892616
2059.112549	-52.793144
2059.785461	-51.425873
2060.458374	-52.637333
2061.131287	-52.281013
2061.804199	-53.669289
2062.477112	-52.465408
2063.150024	-53.234497
2063.822937	-52.712978
2064.495850	-52.520813
2065.168762	-52.682053
2065.841675	-52.380642
2066.514587	-52.122196
2067.187500	-52.240730
2067.860413	-52.373287
2068.533325	-53.188457
2069.206238	-53.995583
2069.879150	-52.161095
2070.552063	-53.448967
2071.224976	-52.183212
2071.897888	-52.183086
2072.570801	-51.156086
2073.243713	-51.904221
2073.916626	-52.086075
2074.589539	-52.529461
2075.262451	-52.523243
2075.935364	-52.519295
2076.608276	-52.069572
2077.281189	-52.647053
2077.954102	-51.222610
2078.627014	-52.741402
2079.299927	-52.156307
2079.972839	-51.976776
2080.645752	-51.968086
2081.318665	-51.829308
2081.991577	-51.112282
2082.664490	-52.486710
2083.337402	-52.300823
2084.010315	-51.832470
2084.683228	-53.196651
2085.356140	-52.269863
2086.029053	-51.935379
2086.701965	-51.459503
2087.374878	-51.604931
2088.047791	-51.933727
2088.720703	-52.340355
2089.393616	-51.246639
2090.066528	-52.024769
2090.739441	-51.494324
2091.412354	-50.350800
2092.085266	-50.904789
2092.758179	-51.693695
2093.431091	-50.674831
2094.104004	-52.746838
2094.776917	-51.792305
2095.449829	-50.004513
2096.122742	-48.997784
2096.795654	-49.936314
2097.468567	-49.995556
2098.141479	-50.456600
2098.814392	-51.148102
2099.487305	-51.066235
2100.160217	-50.451817
2100.833130	-50.441086
2101.506042	-49.408127
2102.178955	-49.577065
2102.851868	-50.555531
2103.524780	-49.154396
2104.197693	-49.987846
2104.870605	-48.769470
2105.543518	-49.261993
2106.216431	-50.257954
2106.889343	-47.193550
2107.562256	-48.500046
2108.235168	-50.159176
2108.908081	-47.805428
2109.580994	-48.778881
2110.253906	-47.564240
2110.926819	-47.440144
2111.599731	-47.802975
2112.272644	-47.998421
2112.945557	-48.707806
2113.618469	-47.992878
2114.291382	-47.971992
2114.964294	-48.037003
2115.637207	-47.175045
2116.310120	-48.777695
2116.983032	-47.576965
2117.655945	-46.716797
2118.328857	-45.486092
2119.001770	-48.836319
2119.674683	-46.706245
2120.347595	-46.328751
2121.020508	-46.888012
2121.693420	-45.916355
2122.366333	-43.707672
2123.039246	-46.566223
2123.712158	-46.304665
2124.385071	-45.524403
2125.057983	-45.528370
2125.730896	-45.033390
2126.403809	-44.750832
2127.076721	-45.696877
2127.749634	-45.176193
2128.422546	-44.632683
2129.095459	-45.578339
2129.768372	-43.250706
2130.441284	-42.914463
2131.114197	-42.755424
2131.787109	-43.966049
2132.460022	-44.398170
2133.132935	-44.231609
2133.805847	-43.479652
2134.478760	-43.494019
2135.151672	-43.102032
2135.824585	-43.106682
2136.497498	-42.101357
2137.170410	-42.649899
2137.843323	-42.660183
2138.516235	-41.737720
2139.189148	-42.551208
2139.862061	-42.664150
2140.534973	-42.053749
2141.207886	-41.708611
2141.880798	-43.512379
2142.553711	-42.642071
2143.226624	-42.522167
2143.899536	-43.151115
2144.572449	-43.021080
2145.245361	-43.270840
2145.918274	-43.629974
2146.591187	-42.924622
2147.264099	-42.405453
2147.937012	-44.758026
2148.609924	-43.978565
2149.282837	-44.307419
2149.955750	-46.422836
2150.628662	-46.089607
2151.301575	-44.754765
2151.974487	-46.080997
2152.647400	-46.755497
2153.320312	-47.330112
2153.993225	-45.377800
2154.666138	-45.017082
2155.339050	-46.068066
2156.011963	-46.961849
2156.684875	-44.757698
2157.357788	-45.229256
2158.030701	-47.586765
2158.703613	-46.022274
2159.376526	-45.794758
2160.049438	-45.739468
2160.722351	-46.965607
2161.395264	-47.929482
2162.068176	-46.753761
2162.741089	-47.634163
2163.414001	-48.312553
2164.086914	-47.039639
2164.759827	-48.580147
2165.432739	-46.209167
2166.105652	-47.383900
2166.778564	-48.003250
2167.451477	-47.048546
2168.124390	-47.234192
2168.797302	-49.317623
2169.470215	-48.818130
2170.143127	-49.427212
2170.816040	-48.056538
2171.488953	-49.581833
2172.161865	-48.217056
2172.834778	-48.888233
2173.507690	-50.019245
2174.180603	-49.748131
2174.853516	-47.961178
2175.526428	-50.656406
2176.199341	-50.207829
2176.872253	-50.119339
2177.545166	-51.920254
2178.218079	-50.526402
2178.890991	-49.678616
2179.563904	-49.996021
2180.236816	-52.204407
2180.909729	-51.207203
