Frequency (Hz)	Level (dB)
1404.368591	-64.486992
1405.041504	-62.709885
1405.714417	-61.451801
1406.387329	-60.628960
1407.060242	-61.733711
1407.733154	-60.243889
1408.406067	-62.680489
1409.078979	-61.128490
1409.751892	-60.726910
1410.424805	-61.558018
1411.097717	-63.784878
1411.770630	-62.563801
1412.443542	-62.340527
1413.116455	-60.365910
1413.789368	-61.113525
1414.462280	-59.646381
1415.135193	-61.034683
1415.808105	-60.548668
1416.481018	-60.275551
1417.153931	-59.794483
1417.826843	-59.855633
1418.499756	-59.905392
1419.172668	-59.783016
1419.845581	-58.536217
1420.518494	-58.735435
1421.191406	-59.015228
1421.864319	-60.909340
1422.537231	-59.154095
1423.210144	-58.261139
1423.883057	-59.493565
1424.555969	-57.388432
1425.228882	-57.995998
1425.901794	-56.308033
1426.574707	-54.620617
1427.247620	-57.083843
1427.920532	-57.410343
1428.593445	-58.517693
1429.266357	-57.218128
1429.939270	-58.414650
1430.612183	-56.666378
1431.285095	-56.710064
1431.958008	-56.118340
1432.630920	-56.294285
1433.303833	-55.837662
1433.976746	-56.086681
1434.649658	-55.893196
1435.322571	-53.750092
1435.995483	-55.117916
1436.668396	-55.018589
1437.341309	-55.636719
1438.014221	-53.524261
1438.687134	-52.693172
1439.360046	-53.721348
1440.032959	-52.647243
1440.705872	-53.348732
1441.378784	-54.250317
1442.051697	-52.165272
1442.724609	-52.263538
1443.397522	-54.780472
1444.070435	-51.635010
1444.743347	-53.083443
1445.416260	-51.184868
1446.089172	-50.571320
1446.762085	-52.048176
1447.434998	-53.569317
1448.107910	-51.396751
1448.780823	-51.440281
1449.453735	-52.644489
1450.126648	-51.162323
1450.799561	-50.170273
1451.472473	-50.675449
1452.145386	-50.743015
1452.818298	-53.931938
1453.491211	-49.961712
1454.164124	-52.589355
1454.837036	-53.254982
1455.509949	-52.846794
1456.182861	-51.644527
1456.855774	-52.056095
1457.528687	-52.013081
1458.201599	-53.824665
1458.874512	-54.089272
1459.547424	-52.365551
1460.220337	-54.183640
1460.893250	-55.209023
1461.566162	-53.902435
1462.239075	-53.773407
1462.911987	-53.976414
1463.584900	-53.340183
1464.257812	-54.717674
1464.930725	-55.458794
1465.603638	-55.281742
1466.276550	-55.686993
1466.949463	-55.787159
1467.622375	-55.950344
1468.295288	-57.666866
1468.968201	-55.815479
1469.641113	-56.074364
1470.314026	-59.271057
1470.986938	-57.380527
1471.659851	-57.544014
1472.332764	-58.394829
1473.005676	-57.061447
1473.678589	-55.964527
1474.351501	-56.909298
1475.024414	-58.310169
1475.697327	-59.642727
1476.370239	-59.564911
1477.043152	-58.957165
1477.716064	-58.583126
1478.388977	-59.524971
1479.061890	-59.360165
1479.734802	-59.969921
1480.407715	-59.168339
1481.080627	-59.449997
1481.753540	-60.588467
1482.426453	-60.075752
1483.099365	-59.663593
1483.772278	-59.016834
1484.445190	-60.609318
1485.118103	-59.780579
1485.791016	-61.226170
1486.463928	-58.327770
1487.136841	-60.544243
1487.809753	-61.768131
1488.482666	-60.564392
1489.155579	-61.715328
1489.828491	-61.396069
1490.501404	-61.537369
1491.174316	-62.127651
1491.847229	-61.177021
1492.520142	-62.982788
1493.193054	-61.697411
1493.865967	-60.611809
1494.538879	-62.661522
1495.211792	-61.283455
1495.884705	-61.821819
1496.557617	-60.058716
1497.230530	-63.828888
1497.903442	-62.462166
1498.576355	-61.636208
1499.249268	-62.829239
1499.922180	-62.678535
1500.595093	-62.571270
1501.268005	-62.957207
1501.940918	-63.387444
1502.613831	-63.211990
1503.286743	-63.151901
1503.959656	-63.396439
1504.632568	-63.647030
1505.305481	-62.803833
1505.978394	-62.630909
1506.651306	-63.172382
1507.324219	-64.542847
1507.997131	-63.418304
1508.670044	-64.999481
1509.342957	-64.643250
1510.015869	-63.173122
1510.688782	-65.563522
1511.361694	-63.983032
1512.034607	-65.046066
1512.707520	-64.696945
1513.380432	-65.572334
1514.053345	-64.512894
1514.726257	-63.770863
1515.399170	-63.578060
1516.072083	-64.735458
1516.744995	-64.573006
1517.417908	-63.548927
1518.090820	-65.529655
1518.763733	-65.339882
1519.436646	-63.348427
1520.109558	-67.064415
1520.782471	-66.017052
1521.455383	-65.276855
1522.128296	-66.380180
1522.801208	-66.256668
1523.474121	-66.552086
1524.147034	-65.863823
1524.819946	-66.146667
1525.492859	-65.240852
1526.165771	-65.409882
1526.838684	-64.568504
1527.511597	-66.470131
1528.184509	-65.045807
1528.857422	-63.292805
1529.530334	-65.015099
1530.203247	-64.702744
1530.876160	-67.150909
1531.549072	-63.791241
1532.221985	-64.308220
1532.894897	-66.294052
1533.567810	-65.604103
1534.240723	-63.937614
1534.913635	-65.773979
1535.586548	-65.499229
1536.259460	-65.451607
1536.932373	-65.642128
1537.605286	-64.853142
1538.278198	-65.046021
1538.951111	-64.963020
1539.624023	-65.327469
1540.296936	-65.861877
1540.969849	-66.941315
1541.642761	-67.345787
1542.315674	-67.205017
1542.988586	-68.066917
1543.661499	-67.313622
1544.334412	-66.113144
1545.007324	-66.191696
1545.680237	-66.922455
1546.353149	-66.425240
1547.026062	-66.614471
1547.698975	-68.220093
1548.371887	-65.797195
1549.044800	-66.765327
1549.717712	-67.413994
1550.390625	-67.670242
1551.063538	-67.353882
1551.736450	-66.999428
1552.409363	-68.392342
1553.082275	-66.512001
1553.755188	-69.333015
1554.428101	-66.912804
1555.101013	-67.966026
1555.773926	-66.678360
1556.446838	-66.831886
1557.119751	-67.972015
1557.792664	-67.678185
1558.465576	-66.655899
1559.138489	-67.779320
1559.811401	-66.206429
1560.484314	-66.637375
1561.157227	-68.036652
1561.830139	-67.242493
1562.503052	-68.399483
1563.175964	-66.943573
1563.848877	-66.639565
1564.521790	-68.694641
1565.194702	-66.624550
1565.867615	-65.445251
1566.540527	-66.322250
1567.213440	-67.367401
1567.886353	-66.944099
1568.559265	-66.134659
1569.232178	-68.348495
1569.905090	-67.483482
1570.578003	-67.927208
1571.250916	-67.018913
1571.923828	-68.573669
1572.596741	-65.870827
1573.269653	-65.715965
1573.942566	-68.165070
1574.615479	-65.816551
1575.288391	-66.157417
1575.961304	-66.112083
1576.634216	-67.782112
1577.307129	-65.980194
1577.980042	-67.898575
1578.652954	-66.288490
1579.325867	-66.373131
1579.998779	-67.132721
1580.671692	-67.053123
1581.344604	-68.374718
1582.017517	-66.999352
1582.690430	-66.942490
1583.363342	-66.381592
1584.036255	-66.797272
1584.709167	-67.512711
1585.382080	-67.733063
1586.054993	-68.137352
1586.727905	-66.792854
1587.400818	-67.428329
1588.073730	-68.271751
1588.746643	-68.186890
1589.419556	-67.624992
1590.092468	-68.388062
1590.765381	-66.200249
1591.438293	-67.398987
1592.111206	-68.691193
1592.784119	-66.814178
1593.457031	-67.729004
1594.129944	-67.285820
1594.802856	-68.204544
1595.475769	-68.146935
1596.148682	-68.790688
1596.821594	-69.603401
1597.494507	-67.846977
1598.167419	-69.074165
1598.840332	-70.812248
1599.513245	-66.889740
1600.186157	-67.288719
1600.859070	-67.578110
1601.531982	-68.178406
1602.204895	-66.144325
1602.877808	-68.663239
1603.550720	-67.740425
1604.223633	-69.001366
1604.896545	-68.714439
1605.569458	-66.361725
1606.242371	-67.012413
1606.915283	-68.728500
1607.588196	-67.584854
1608.261108	-68.491272
1608.934021	-68.609459
1609.606934	-66.487015
1610.279846	-68.316399
1610.952759	-66.616753
1611.625671	-66.139435
1612.298584	-68.044708
1612.971497	-67.724426
1613.644409	-68.385780
1614.317322	-68.614182
1614.990234	-68.519539
1615.663147	-68.590652
1616.336060	-66.404709
1617.008972	-67.039856
1617.681885	-67.389404
1618.354797	-67.247078
1619.027710	-68.024750
1619.700623	-67.447334
1620.373535	-70.063377
1621.046448	-67.403061
1621.719360	-67.719933
1622.392273	-66.192207
1623.065186	-67.332565
1623.738098	-68.165459
1624.411011	-66.159683
1625.083923	-65.828255
1625.756836	-65.773232
1626.429749	-66.941544
1627.102661	-66.885757
1627.775574	-67.598373
1628.448486	-68.380943
1629.121399	-66.565552
1629.794312	-65.937096
1630.467224	-65.070061
1631.140137	-66.735374
1631.813049	-67.236755
1632.485962	-66.237091
1633.158875	-66.821213
1633.831787	-65.116524
1634.504700	-67.542511
1635.177612	-64.986816
1635.850525	-66.592735
1636.523438	-66.995544
1637.196350	-67.254639
1637.869263	-66.529152
1638.542175	-67.102745
1639.215088	-66.584167
1639.888000	-67.187469
1640.560913	-66.467430
1641.233826	-68.175194
1641.906738	-65.823753
1642.579651	-67.009804
1643.252563	-67.158356
1643.925476	-66.572792
1644.598389	-67.355621
1645.271301	-65.333130
1645.944214	-66.503929
1646.617126	-65.751610
1647.290039	-66.302803
1647.962952	-65.506889
1648.635864	-65.451569
1649.308777	-65.787727
1649.981689	-66.710930
1650.654602	-66.264786
1651.327515	-65.022942
1652.000427	-65.717606
1652.673340	-65.997002
1653.346252	-65.632050
1654.019165	-65.508789
1654.692078	-64.446144
1655.364990	-66.092384
1656.037903	-66.650345
1656.710815	-64.015182
1657.383728	-64.581406
1658.056641	-64.585548
1658.729553	-65.286148
1659.402466	-66.387360
1660.075378	-66.646217
1660.748291	-63.805008
1661.421204	-63.753078
1662.094116	-64.021194
1662.767029	-65.741890
1663.439941	-62.979698
1664.112854	-65.182098
1664.785767	-64.731239
1665.458679	-65.877464
1666.131592	-64.494194
1666.804504	-63.728867
1667.477417	-63.512032
1668.150330	-64.275299
1668.823242	-66.449448
1669.496155	-64.845535
1670.169067	-64.431801
1670.841980	-64.071297
1671.514893	-63.672672
1672.187805	-64.233963
1672.860718	-62.949234
1673.533630	-62.357914
1674.206543	-64.743164
1674.879456	-63.118649
1675.552368	-61.463352
1676.225281	-63.754234
1676.898193	-64.943748
1677.571106	-64.005295
1678.244019	-64.383644
1678.916931	-63.239799
1679.589844	-62.661175
1680.262756	-64.329605
1680.935669	-65.321259
1681.608582	-64.004448
1682.281494	-63.191715
1682.954407	-62.269032
1683.627319	-63.378567
1684.300232	-62.836384
1684.973145	-62.040611
1685.646057	-62.977898
1686.318970	-62.655453
1686.991882	-63.263046
1687.664795	-61.740738
1688.337708	-61.277046
1689.010620	-60.818073
1689.683533	-61.079437
1690.356445	-62.292252
1691.029358	-61.204369
1691.702271	-59.513512
1692.375183	-60.693138
1693.048096	-61.735386
1693.721008	-60.338753
1694.393921	-60.819057
1695.066833	-61.424698
1695.739746	-60.672127
1696.412659	-60.408058
1697.085571	-60.830807
1697.758484	-61.006870
1698.431396	-57.636036
1699.104309	-60.478336
1699.777222	-61.788143
1700.450134	-59.208069
1701.123047	-58.868061
1701.795959	-60.164165
1702.468872	-60.757717
1703.141785	-59.791985
1703.814697	-59.588516
1704.487610	-58.226498
1705.160522	-59.109928
1705.833435	-57.339451
1706.506348	-58.462433
1707.179260	-59.412750
1707.852173	-58.642845
1708.525085	-58.346336
1709.197998	-57.490543
1709.870911	-57.203979
1710.543823	-57.524845
1711.216736	-57.719559
1711.889648	-56.661366
1712.562561	-57.713459
1713.235474	-59.355862
1713.908386	-58.515190
1714.581299	-56.945091
1715.254211	-56.204269
1715.927124	-55.850220
1716.600037	-53.352974
1717.272949	-55.031273
1717.945862	-54.391869
1718.618774	-55.202938
1719.291687	-53.323681
1719.964600	-54.738708
1720.637512	-53.281902
1721.310425	-54.640945
1721.983337	-53.629818
1722.656250	-53.031216
1723.329163	-53.237942
1724.002075	-52.615540
1724.674988	-52.425823
1725.347900	-53.402519
1726.020813	-53.641205
1726.693726	-51.597534
1727.366638	-52.385727
1728.039551	-52.247257
1728.712463	-52.956985
1729.385376	-52.129955
1730.058289	-52.092636
1730.731201	-51.301643
1731.404114	-51.593430
1732.077026	-51.042953
1732.749939	-51.232563
1733.422852	-51.289341
1734.095764	-49.536884
1734.768677	-50.363590
1735.441589	-51.911808
1736.114502	-50.354515
1736.787415	-51.568897
1737.460327	-51.545544
1738.133240	-51.323601
1738.806152	-50.285328
1739.479065	-49.597969
1740.151978	-49.636768
1740.824890	-50.469593
1741.497803	-51.117249
1742.170715	-48.870613
1742.843628	-49.141743
1743.516541	-51.738453
1744.189453	-53.123806
1744.862366	-50.887535
1745.535278	-50.379070
1746.208191	-51.208134
1746.881104	-50.359463
1747.554016	-52.584011
1748.226929	-52.554157
1748.899841	-51.194160
1749.572754	-51.786369
1750.245667	-53.211426
1750.918579	-53.448761
1751.591492	-53.949619
1752.264404	-54.083736
1752.937317	-54.510284
1753.610229	-54.090637
1754.283142	-54.189091
1754.956055	-54.556026
1755.628967	-55.068066
1756.301880	-54.067757
1756.974792	-55.020309
1757.647705	-53.946720
1758.320618	-53.643883
1758.993530	-55.697018
1759.666443	-54.487015
1760.339355	-55.399418
1761.012268	-55.749813
1761.685181	-53.815239
1762.358093	-55.356308
1763.031006	-55.823311
1763.703918	-57.245117
1764.376831	-57.455891
1765.049744	-56.433117
1765.722656	-57.873295
1766.395569	-56.375561
1767.068481	-56.762016
1767.741394	-58.183319
1768.414307	-55.779354
1769.087219	-57.810364
1769.760132	-57.106480
1770.433044	-56.567471
1771.105957	-57.220619
1771.778870	-58.375717
1772.451782	-57.092171
1773.124695	-57.454918
1773.797607	-59.739548
1774.470520	-59.766212
1775.143433	-58.279892
1775.816345	-59.257366
1776.489258	-57.844631
1777.162170	-58.704689
1777.835083	-59.112328
1778.507996	-59.628883
1779.180908	-60.852318
1779.853821	-60.035580
1780.526733	-61.484573
1781.199646	-59.732815
1781.872559	-59.618225
1782.545471	-59.347000
1783.218384	-60.517868
1783.891296	-59.964867
1784.564209	-59.660583
1785.237122	-61.785583
1785.910034	-59.682339
1786.582947	-62.744354
1787.255859	-60.039322
1787.928772	-60.757130
1788.601685	-61.510937
1789.274597	-61.627911
1789.947510	-61.709343
1790.620422	-60.624542
1791.293335	-59.733929
1791.966248	-60.014904
1792.639160	-63.395428
1793.312073	-61.469521
1793.984985	-61.403862
1794.657898	-60.702072
1795.330811	-61.241707
1796.003723	-61.773006
1796.676636	-62.198650
1797.349548	-61.782295
1798.022461	-63.336090
1798.695374	-65.325310
1799.368286	-61.756775
1800.041199	-62.733185
1800.714111	-64.089127
1801.387024	-61.181633
1802.059937	-62.730530
1802.732849	-62.635303
1803.405762	-61.682640
1804.078674	-63.655640
1804.751587	-64.443039
1805.424500	-61.858810
1806.097412	-62.049545
1806.770325	-62.078121
1807.443237	-63.731293
1808.116150	-63.475647
1808.789062	-63.403114
1809.461975	-64.275307
1810.134888	-64.332649
1810.807800	-63.360996
1811.480713	-62.587051
1812.153625	-61.520451
1812.826538	-62.716499
1813.499451	-63.340363
1814.172363	-62.382942
1814.845276	-61.840328
1815.518188	-66.052925
1816.191101	-64.391716
1816.864014	-64.052505
1817.536926	-63.767712
1818.209839	-65.567818
1818.882751	-64.601913
1819.555664	-67.387070
1820.228577	-65.716812
1820.901489	-65.017555
1821.574402	-63.157387
1822.247314	-64.260414
1822.920227	-62.912418
1823.593140	-64.852486
1824.266052	-65.027687
1824.938965	-65.592621
1825.611877	-64.223854
1826.284790	-65.689850
1826.957703	-67.345207
1827.630615	-63.044762
1828.303528	-64.245064
1828.976440	-66.112175
1829.649353	-65.376205
1830.322266	-64.592781
1830.995178	-64.124146
1831.668091	-64.965202
1832.341003	-67.105667
1833.013916	-66.046669
1833.686829	-65.673820
1834.359741	-64.819099
1835.032654	-63.717651
1835.705566	-64.973633
1836.378479	-65.686142
1837.051392	-62.576660
1837.724304	-63.391838
1838.397217	-64.350807
1839.070129	-65.108803
1839.743042	-66.003990
1840.415955	-67.471863
1841.088867	-65.234314
1841.761780	-63.776917
1842.434692	-64.638390
1843.107605	-65.205025
1843.780518	-65.092796
1844.453430	-65.497009
1845.126343	-64.688843
1845.799255	-65.960846
1846.472168	-64.511803
1847.145081	-64.026665
1847.817993	-65.182335
1848.490906	-65.598579
1849.163818	-64.984428
1849.836731	-64.797806
1850.509644	-65.925995
1851.182556	-65.851761
1851.855469	-66.577988
1852.528381	-66.367828
1853.201294	-65.470924
1853.874207	-64.481934
1854.547119	-65.270195
1855.220032	-63.066216
1855.892944	-65.297043
1856.565857	-65.220665
1857.238770	-66.067963
1857.911682	-64.868744
1858.584595	-65.927330
1859.257507	-66.249847
1859.930420	-65.648552
1860.603333	-64.834389
1861.276245	-64.606377
1861.949158	-65.460945
1862.622070	-65.303825
1863.294983	-65.343887
1863.967896	-65.384865
1864.640808	-64.905647
1865.313721	-66.409058
1865.986633	-64.428131
1866.659546	-64.847420
1867.332458	-64.718239
1868.005371	-64.615112
1868.678284	-65.612915
1869.351196	-66.414650
1870.024109	-66.603813
1870.697021	-65.498314
1871.369934	-64.287399
1872.042847	-63.374268
1872.715759	-64.398155
1873.388672	-65.256470
1874.061584	-66.481117
1874.734497	-64.542976
1875.407410	-65.234177
1876.080322	-64.402573
1876.753235	-64.322670
1877.426147	-65.461662
1878.099060	-65.429840
1878.771973	-66.526283
1879.444885	-64.983368
1880.117798	-66.030655
1880.790710	-66.636406
1881.463623	-63.847992
1882.136536	-67.147835
1882.809448	-65.792572
1883.482361	-67.193687
1884.155273	-66.739754
1884.828186	-66.893219
1885.501099	-67.112846
1886.174011	-64.454544
1886.846924	-65.898445
1887.519836	-64.914978
1888.192749	-67.697273
1888.865662	-66.816040
1889.538574	-67.342575
1890.211487	-64.343040
1890.884399	-64.144714
1891.557312	-63.579895
1892.230225	-64.977554
1892.903137	-66.584389
1893.576050	-65.325119
1894.248962	-64.646614
1894.921875	-66.271866
1895.594788	-65.279854
1896.267700	-64.670296
1896.940613	-65.177063
1897.613525	-65.590988
1898.286438	-65.618225
1898.959351	-66.865761
1899.632263	-65.420692
1900.305176	-63.948845
1900.978088	-64.905411
1901.651001	-66.407913
1902.323914	-65.386795
1902.996826	-65.473717
1903.669739	-64.653938
1904.342651	-66.232910
1905.015564	-64.301895
1905.688477	-65.101776
1906.361389	-65.147400
1907.034302	-64.384567
1907.707214	-65.697502
1908.380127	-64.194427
1909.053040	-67.254730
1909.725952	-65.324455
1910.398865	-64.305298
1911.071777	-63.314320
1911.744690	-64.823364
1912.417603	-66.123299
1913.090515	-64.066124
1913.763428	-65.539650
1914.436340	-66.022324
1915.109253	-65.846291
1915.782166	-63.450462
1916.455078	-64.872597
1917.127991	-66.192459
1917.800903	-65.207962
1918.473816	-64.647469
1919.146729	-65.356270
1919.819641	-64.061699
1920.492554	-63.109070
1921.165466	-64.898239
1921.838379	-64.734421
1922.511292	-64.601128
1923.184204	-63.029961
1923.857117	-63.503044
1924.530029	-64.883553
1925.202942	-64.553101
1925.875854	-62.121250
1926.548767	-64.393074
1927.221680	-67.376442
1927.894592	-64.197716
1928.567505	-64.385315
1929.240417	-65.699768
1929.913330	-65.046417
1930.586243	-63.480667
1931.259155	-64.856842
1931.932068	-66.473831
1932.604980	-62.810925
1933.277893	-64.247452
1933.950806	-64.791435
1934.623718	-62.541897
1935.296631	-64.044273
1935.969543	-64.042618
1936.642456	-65.478645
1937.315369	-62.853054
1937.988281	-63.308189
1938.661194	-62.701378
1939.334106	-61.916382
1940.007019	-62.827499
1940.679932	-61.718861
1941.352844	-62.961792
1942.025757	-62.247677
1942.698669	-60.618042
1943.371582	-63.044827
1944.044495	-66.722458
1944.717407	-63.183544
1945.390320	-61.685558
1946.063232	-62.324341
1946.736145	-62.339119
1947.409058	-60.361164
1948.081970	-62.937042
1948.754883	-63.090466
1949.427795	-62.356544
1950.100708	-63.597675
1950.773621	-62.412418
1951.446533	-62.119862
1952.119446	-61.892406
1952.792358	-63.704945
1953.465271	-62.282578
1954.138184	-63.822010
1954.811096	-62.647911
1955.484009	-63.171398
1956.156921	-61.925232
1956.829834	-62.576656
1957.502747	-61.997818
1958.175659	-61.589001
1958.848572	-60.321022
1959.521484	-60.998997
1960.194397	-62.116901
1960.867310	-60.750423
1961.540222	-63.491371
1962.213135	-61.211727
1962.886047	-60.211529
1963.558960	-61.580914
1964.231873	-60.424145
1964.904785	-61.507961
1965.577698	-60.508350
1966.250610	-61.004593
1966.923523	-61.940414
1967.596436	-60.743439
1968.269348	-59.006649
1968.942261	-61.494225
1969.615173	-62.488644
1970.288086	-59.896729
1970.960999	-59.506504
1971.633911	-61.856846
1972.306824	-61.134083
1972.979736	-59.188499
1973.652649	-59.663212
1974.325562	-60.787735
1974.998474	-59.646622
1975.671387	-60.287975
1976.344299	-57.419670
1977.017212	-58.608437
1977.690125	-60.277405
1978.363037	-59.231842
1979.035950	-59.750881
1979.708862	-59.415730
1980.381775	-57.590248
1981.054688	-59.400307
1981.727600	-60.679684
1982.400513	-57.775219
1983.073425	-56.808735
1983.746338	-61.165440
1984.419250	-58.795170
1985.092163	-57.580753
1985.765076	-56.735764
1986.437988	-56.780827
1987.110901	-58.478210
1987.783813	-59.168545
1988.456726	-57.551186
1989.129639	-59.043159
1989.802551	-58.069595
1990.475464	-57.537811
1991.148376	-57.269218
1991.821289	-56.619095
1992.494202	-57.364876
1993.167114	-56.189854
1993.840027	-57.063305
1994.512939	-55.094501
1995.185852	-57.901581
1995.858765	-56.062111
1996.531677	-55.179508
1997.204590	-54.700771
1997.877502	-55.240379
1998.550415	-55.219383
1999.223328	-55.356625
1999.896240	-55.524864
2000.569153	-54.897533
2001.242065	-54.763718
2001.914978	-53.218548
2002.587891	-54.011627
2003.260803	-53.776043
2003.933716	-53.088280
2004.606628	-53.451576
2005.279541	-53.320755
2005.952454	-52.480434
2006.625366	-51.969719
2007.298279	-52.219978
2007.971191	-53.703129
2008.644104	-53.068027
2009.317017	-54.010948
2009.989929	-51.540455
2010.662842	-52.335106
2011.335754	-53.207981
2012.008667	-51.014336
2012.681580	-51.312618
2013.354492	-51.347122
2014.027405	-51.522717
2014.700317	-50.210136
2015.373230	-48.927402
2016.046143	-48.153980
2016.719055	-49.258022
2017.391968	-51.723621
2018.064880	-51.654041
2018.737793	-50.711617
2019.410706	-49.695915
2020.083618	-49.512669
2020.756531	-48.750713
2021.429443	-50.426121
2022.102356	-47.253506
2022.775269	-47.467304
2023.448181	-48.817169
2024.121094	-48.880154
2024.794006	-48.334194
2025.466919	-46.895981
2026.139832	-47.907238
2026.812744	-46.693058
2027.485657	-47.421810
2028.158569	-46.228371
2028.831482	-47.830990
2029.504395	-47.711449
2030.177307	-47.912308
2030.850220	-48.445103
2031.523132	-48.574570
2032.196045	-48.303589
2032.868958	-47.974335
2033.541870	-47.110847
2034.214783	-49.053574
2034.887695	-49.838142
2035.560608	-48.282871
2036.233521	-49.176590
2036.906433	-47.777145
2037.579346	-48.906551
2038.252258	-49.704224
2038.925171	-49.318504
2039.598083	-50.128929
2040.270996	-50.352802
2040.943909	-50.911835
2041.616821	-51.846676
2042.289734	-49.948597
2042.962646	-50.925224
2043.635559	-51.194332
2044.308472	-49.998829
2044.981384	-51.589729
2045.654297	-51.745674
2046.327209	-52.723724
2047.000122	-52.001999
2047.673035	-51.445145
2048.345947	-52.311749
2049.018860	-53.040447
2049.691772	-53.763821
2050.364685	-54.078636
2051.037598	-53.888699
2051.710510	-55.351593
2052.383423	-54.218887
2053.056335	-54.448971
2053.729248	-53.978260
2054.402161	-54.927181
2055.075073	-53.559578
2055.747986	-52.966099
2056.420898	-53.125332
2057.093811	-54.190804
2057.766724	-56.858410
2058.439636	-54.658215
2059.112549	-56.670467
2059.785461	-54.461460
2060.458374	-56.506901
2061.131287	-56.440788
2061.804199	-55.742023
2062.477112	-56.338623
2063.150024	-56.454678
2063.822937	-55.287651
2064.495850	-56.022129
2065.168762	-57.476002
2065.841675	-56.376698
2066.514587	-56.294289
2067.187500	-56.761005
2067.860413	-56.001778
2068.533325	-57.033859
2069.206238	-58.135063
2069.879150	-56.938854
2070.552063	-59.015427
2071.224976	-56.939198
2071.897888	-55.854927
2072.570801	-56.783340
2073.243713	-56.885490
2073.916626	-58.009438
2074.589539	-57.088196
2075.262451	-58.634239
2075.935364	-59.176537
2076.608276	-57.715603
2077.281189	-59.257668
2077.954102	-58.599319
2078.627014	-57.756107
2079.299927	-58.271584
2079.972839	-58.814659
2080.645752	-57.831161
2081.318665	-58.640129
2081.991577	-57.300308
2082.664490	-59.976192
2083.337402	-59.127796
2084.010315	-58.821499
2084.683228	-60.437531
2085.356140	-59.279396
2086.029053	-58.951275
2086.701965	-58.860466
2087.374878	-59.712769
2088.047791	-59.905205
2088.720703	-59.855995
2089.393616	-58.366158
2090.066528	-60.207355
2090.739441	-60.015034
2091.412354	-57.742973
2092.085266	-59.597504
2092.758179	-60.876575
2093.431091	-59.520824
2094.104004	-61.456760
2094.776917	-60.847542
2095.449829	-59.466763
2096.122742	-58.697010
2096.795654	-58.788445
2097.468567	-59.424332
2098.141479	-59.467934
2098.814392	-60.750793
2099.487305	-61.489326
2100.160217	-60.328209
2100.833130	-59.309616
2101.506042	-59.490372
2102.178955	-60.940815
2102.851868	-60.674522
2103.524780	-61.096016
2104.197693	-61.240364
2104.870605	-59.461197
2105.543518	-60.972111
2106.216431	-61.905846
2106.889343	-58.776787
2107.562256	-61.158394
2108.235168	-61.204205
2108.908081	-62.089928
2109.580994	-61.767200
2110.253906	-59.378670
2110.926819	-59.995247
2111.599731	-61.195030
2112.272644	-60.265450
2112.945557	-60.912643
2113.618469	-60.437309
2114.291382	-61.788803
2114.964294	-62.249435
2115.637207	-60.886482
2116.310120	-63.705257
2116.983032	-62.091179
2117.655945	-61.389145
2118.328857	-60.510216
2119.001770	-61.995667
2119.674683	-61.387474
2120.347595	-64.126266
2121.020508	-62.514263
2121.693420	-61.970097
2122.366333	-61.477905
2123.039246	-63.373985
2123.712158	-62.234653
2124.385071	-61.412304
2125.057983	-61.926723
2125.730896	-62.062450
2126.403809	-62.209316
2127.076721	-64.052216
2127.749634	-62.305454
2128.422546	-62.374756
2129.095459	-63.222225
2129.768372	-60.412231
2130.441284	-60.432632
2131.114197	-61.920490
2131.787109	-63.608707
2132.460022	-62.958263
2133.132935	-63.718185
2133.805847	-64.777824
2134.478760	-63.010075
2135.151672	-61.750473
2135.824585	-62.992573
2136.497498	-62.113865
2137.170410	-61.480022
2137.843323	-61.916508
2138.516235	-60.884834
2139.189148	-61.889313
2139.862061	-63.316505
2140.534973	-63.759544
2141.207886	-61.951393
2141.880798	-61.350281
2142.553711	-62.962223
2143.226624	-61.701355
2143.899536	-63.497143
2144.572449	-63.687405
2145.245361	-63.339474
2145.918274	-63.077274
2146.591187	-62.780128
2147.264099	-61.669392
2147.937012	-64.030098
2148.609924	-62.040997
2149.282837	-63.658550
2149.955750	-65.055847
2150.628662	-64.981628
2151.301575	-63.190598
2151.974487	-63.825237
2152.647400	-63.968243
2153.320312	-63.984116
2153.993225	-62.363781
2154.666138	-62.569874
2155.339050	-64.737999
2156.011963	-62.995293
2156.684875	-61.780792
2157.357788	-62.246441
2158.030701	-61.953644
2158.703613	-61.525707
2159.376526	-62.146473
2160.049438	-61.563148
2160.722351	-62.530495
2161.395264	-64.325348
2162.068176	-62.647015
2162.741089	-62.080711
2163.414001	-62.535046
2164.086914	-61.614769
2164.759827	-64.493965
2165.432739	-59.249466
2166.105652	-61.894943
2166.778564	-63.365120
2167.451477	-61.963505
2168.124390	-62.497749
2168.797302	-63.632446
2169.470215	-61.405182
2170.143127	-63.932953
2170.816040	-62.121132
2171.488953	-61.672230
2172.161865	-61.966770
2172.834778	-62.241226
2173.507690	-64.238579
2174.180603	-62.006287
2174.853516	-61.730877
2175.526428	-62.251423
2176.199341	-61.629620
2176.872253	-62.678493
2177.545166	-63.577950
2178.218079	-62.519497
2178.890991	-60.881977
2179.563904	-62.509792
2180.236816	-66.678406
2180.909729	-63.983269
2181.582642	-62.386921
2182.255554	-63.100708
2182.928467	-63.818127
2183.601379	-62.502689
2184.274292	-61.518520
2184.947205	-61.037926
2185.620117	-60.223202
2186.293030	-63.355026
2186.965942	-63.620983
2187.638855	-62.460663
